v1 v2 v3 v4 v5 
-0.79365 0.18913 -0.058604 -0.087788 0.11777 
-0.76392 -0.35196 -0.11766 0.26214 0.4301 
0.51432 0.23119 0.18242 -0.46052 0.16656 
0.63323 0.075897 -0.042509 -0.1525 0.28142 
0.69268 0.55331 0.34555 0.0026494 -0.7772 
0.78186 0.17874 -0.04642 -0.22794 0.24623 
0.87104 0.031992 -0.054727 -0.090591 0.28342 
0.96022 -0.23684 0.31846 -0.20584 0.28513 
1.0197 -0.00061749 -0.2805 -0.11421 0.57673 
1.0494 0.44021 -0.1482 0.18397 -0.30771 
1.1386 0.1298 -0.10985 0.073452 0.084833 
1.198 0.48129 0.081022 -0.3062 -0.13643 
-0.84595 -0.33885 -0.51675 0.53202 0.59157 
0.78901 -0.23993 -0.15872 0.045225 0.56318 
0.87819 -0.37666 -0.34085 -0.1009 1.0352 
0.96736 -0.34863 0.1633 0.26335 0.1386 
1.0863 -0.35117 0.15002 -0.35496 0.7295 
1.116 -0.24521 -0.053714 -0.055294 0.55207 
1.1457 -0.03057 -0.092016 0.04109 0.27444 
1.1755 -0.3062 -0.40033 -0.18892 1.1044 
-1.1361 0.4669 0.055335 0.11633 -0.47124 
-1.1063 0.02238 0.37513 -0.1686 -0.069125 
-1.0469 0.037865 0.16549 -0.31631 0.27138 
-1.0172 -0.58915 -0.18173 0.71704 0.34241 
-0.98744 0.068402 -0.094312 0.088516 0.13526 
-0.95771 -0.34777 -0.132 0.044874 0.65789 
-0.86853 0.31134 -0.024753 -0.13918 0.015459 
-0.74963 -0.39616 0.075421 -0.031845 0.56315 
-0.7199 0.092836 -0.16605 0.10619 0.16806 
0.70697 0.040983 0.44419 -0.098774 -0.22616 
0.79615 0.22044 -0.2657 -0.023467 0.25726 
0.91506 -0.24772 0.12787 0.19576 0.13892 
0.97451 -0.4535 -0.19329 0.14641 0.74027 
1.034 0.27681 0.042741 -0.010018 -0.13853 
1.0637 0.039725 0.25081 0.20636 -0.3055 
1.0934 -0.21751 -0.29692 -0.077412 0.80582 
-1.1884 -0.13397 -0.068252 0.34461 0.093002 
-1.1587 0.046501 0.37249 -0.065356 -0.18019 
-1.0695 0.0395 -0.18023 0.034134 0.31427 
-1.0397 -0.054338 -0.1138 0.68495 -0.26004 
-0.71276 0.22643 -0.44788 0.060524 0.37156 
0.71412 -0.012221 -0.19838 0.15968 0.2717 
0.86275 -0.10543 -0.027725 -0.022983 0.36158 
0.89248 -0.10649 0.28396 -0.059618 0.069985 
0.98166 0.14031 0.43134 0.058769 -0.45693 
1.0114 0.24189 -0.042973 0.27482 -0.26839 
1.0411 0.13787 -0.093001 -0.027257 0.17524 
1.0708 0.14892 0.17423 0.12832 -0.26115 
1.1303 -0.15494 -0.064376 -0.009429 0.44006 
-1.1812 0.52376 0.057244 0.01187 -0.42128 
-1.0326 -0.16043 -0.17683 0.27704 0.30543 
-0.88397 0.10081 -0.14177 -0.41598 0.63453 
-0.82452 0.050716 0.11461 -0.029146 0.05974 
0.57263 -0.11118 0.26981 0.34407 -0.27743 
0.63209 -0.058744 -0.29786 -0.17625 0.74518 
0.84017 0.14282 -0.18334 -0.056196 0.29926 
0.95908 0.073817 0.011991 0.028297 0.0894 
1.0185 0.034367 0.16107 0.10769 -0.098672 
1.0483 -0.37146 -0.19003 0.52281 0.31541 
-1.1741 -0.08548 0.086737 0.29176 -0.056552 
-1.1444 0.14599 0.1043 -0.30949 0.23731 
-1.0552 -0.058092 -0.10272 0.14785 0.24659 
-1.0255 -0.11725 0.093879 0.032361 0.21068 
-0.81737 -0.20287 -0.088109 -0.20286 0.71098 
-0.69846 0.11587 -0.41169 0.65226 -0.082996 
-0.31202 0.0077713 -0.098452 0.51987 -0.17345 
0.72841 -0.018821 -0.11017 0.49005 -0.10519 
0.81759 0.27663 0.30379 -0.059273 -0.34315 
0.84732 -0.22145 0.39773 -0.033991 0.06459 
0.87704 0.019851 -0.01123 -0.30448 0.48792 
0.90677 0.067454 -0.11485 0.25182 0.029233 
0.9365 -0.092797 -0.30067 0.15208 0.4871 
0.96622 0.16251 0.28887 0.32763 -0.56549 
0.99595 0.013484 0.044563 0.22179 -0.052591 
-1.1075 0.027998 0.29161 -0.16968 0.044282 
-1.0778 -0.30792 -0.30709 0.27585 0.61534 
-1.048 0.082884 -0.12446 -0.049293 0.31027 
-0.95886 0.097665 -0.023634 -0.22101 0.34835 
-0.69132 -0.45998 0.34326 -0.10502 0.44903 
0.14103 -0.079367 0.39577 0.28884 -0.3766 
0.46802 0.36497 -0.2204 0.14233 -0.067109 
0.49774 -0.017494 -0.095346 0.28172 0.079063 
0.5572 0.11073 0.010749 -0.079876 0.16732 
0.61665 0.025461 -0.17968 0.090378 0.29951 
0.64638 -0.11614 -0.113 -0.34331 0.783 
0.70583 0.3185 -0.31425 -0.22295 0.41997 
0.73556 -0.35925 0.13838 0.34213 0.14138 
0.79501 -0.024445 -0.35566 0.034906 0.58859 
0.82474 -0.15331 0.21746 0.56521 -0.36773 
0.88419 0.047496 0.14734 -0.39479 0.38387 
0.91392 -0.39364 -0.011995 0.13473 0.52822 
0.94364 0.31308 0.39959 -0.083677 -0.45197 
-1.0706 -0.33884 0.1765 0.19779 0.22148 
-0.92198 -0.1302 -0.42429 -0.1019 0.90776 
-0.7139 -0.10078 -0.0011876 -0.086289 0.41843 
0.029267 -0.17665 0.40132 0.19546 -0.18453 
0.41571 -0.24409 0.52339 -0.2774 0.1984 
0.59407 -0.13104 -0.18634 -0.28756 0.83165 
0.65352 0.25335 -0.39967 0.30144 0.099454 
0.68325 0.093685 0.35217 0.56443 -0.76319 
0.7427 0.22456 -0.052218 0.063152 -0.012854 
0.77243 -0.18003 -0.22727 0.072055 0.59265 
0.80216 -0.40689 -0.046843 -0.40038 1.0835 
0.83188 -0.041484 0.54879 -0.012567 -0.28966 
0.86161 -0.10134 0.0587 0.20638 0.084415 
0.89134 -0.1682 0.058273 -0.079932 0.42189 
0.95079 0.033096 -0.020369 -0.2621 0.45946 
0.98052 0.14401 -0.057833 -0.044675 0.17884 
-1.2418 -0.04222 0.025171 0.30986 -0.031707 
-1.2121 0.052874 0.2521 0.13808 -0.21119 
-0.91484 0.52659 0.12031 -0.29169 -0.17765 
-0.88511 -0.14996 0.56351 -0.16503 -0.040414 
-0.85538 0.14223 0.23812 0.2168 -0.36467 
-0.73648 -0.026523 0.15087 -0.011301 0.11811 
-0.70675 -0.12703 -0.034526 -0.10389 0.50535 
-0.02304 0.052961 -0.51376 -0.04852 0.7649 
0.12559 0.24042 -0.019672 0.029101 -0.024504 
0.18505 -0.25454 0.065769 -0.022262  0.46 
0.27423 -0.22982 0.12486 0.14983 0.21193 
0.3634 -0.21308 -0.15696 0.24983 0.39668 
0.54176 0.37765 0.26639 0.09721 -0.5336 
0.57149 -0.031406 -0.15251 -0.11599 0.53858 
0.63094 0.040845 0.19542 0.073252 -0.07876 
0.66067 -0.096072 0.038625 -0.33632 0.61162 
0.74985 -0.19487 -0.37624 -0.23278 1.0554 
0.77958 0.060446 -0.28718 -0.29611 0.74938 
0.8093 0.079697 0.26501 0.51035 -0.59901 
-0.84824 -0.21873 0.093355 -0.14445 0.51419 
-0.81851 -0.15945 0.1075 0.089077 0.21942 
-0.78878 0.070715 -0.19256 -0.43165 0.77285 
-0.75906 0.34322 -0.034603 0.28083 -0.34428 
-0.72933 -0.087682 0.26401 -0.42075 0.45254 
-0.16453 0.20549 0.17749 -0.1978 0.024396 
-0.045621 -0.033639 0.29226 0.46474 -0.45698 
0.043559 -0.074202 -0.23916 0.028105 0.5488 
0.073286 0.23849 -0.19886 -0.5921 0.75006 
0.13274 -0.037818 -0.098701 0.2292 0.17608 
0.19219 -0.15043 0.26978 0.33228 -0.18619 
0.25164 -0.064764 -0.024062 0.14539 0.20434 
0.34082 -0.025366 0.29487 0.40654 -0.41446 
0.40028 -0.11106 0.32876 -0.14816 0.15634 
 0.43 0.068915 0.25229 0.26715 -0.34062 
0.45973 0.63461 0.012713 0.42245 -0.8353 
0.48946 -0.14599 0.17823 0.030198 0.18564 
0.51918 0.097373 0.2646 -0.0092667 -0.12706 
0.54891 0.26975 -0.14324 0.057481 0.05518 
0.57864 0.43101 0.13659 -0.66583 0.26214 
0.63809 0.46184 -0.045729 -0.218 0.0045517 
0.66782 -0.037753 0.184 0.5518 -0.41997 
-0.33574 -0.48695 0.37346 -0.20156 0.56653 
-0.18711 -0.41997 -0.32622 0.063574 0.98254 
0.050705 -0.40881 -0.31917 -0.4077 1.401 
0.11016 0.037934 -0.030358 -0.23546 0.46316 
0.13988 0.017059 0.49039 0.055562 -0.33086 
0.16961 -0.22197 0.024003 0.34463 0.14378 
0.22906 -0.31971 0.29413 -0.16991 0.44246 
0.25879 0.21424 -0.10736 0.19458 -0.04303 
0.28852 0.16437 -0.033928 -0.41627 0.50038 
0.34797 -0.3125 0.049899 0.07263 0.46554 
0.3777 -0.007153 0.05733 -0.087355 0.28162 
0.43715 0.16136 -0.16903 0.10759 0.15865 
-1.2204 0.062418 -0.26011 0.0045434 0.46277 
-0.23941 0.088484 -0.0093229 0.16912 0.01929 
-0.12051 -0.003392 0.11374 -0.038464 0.18079 
-0.061055 0.52861 -0.17221 0.086225 -0.20102 
-0.031328 -0.23823 0.54457 0.22212 -0.26315 
0.028125 0.11664 -0.12518 0.033808 0.23647 
-1.2358 0.15181 -0.12496 -0.060986 0.30229 
-0.58184 0.17176 0.0033485 0.42847 -0.30803 
-0.55211 -0.15811 0.038944 0.012332 0.39196 
-0.37375 -0.10049 0.0052698 0.12055 0.26548 
-0.34403 0.45607 -0.11867 0.09987 -0.17727 
-0.3143 0.15585 -0.0021407 0.0039634 0.10892 
-0.78278 -0.075337 0.22513 0.015266 0.11374 
-0.66387 -0.18741 0.17876 0.15331 0.15332 
-0.48551 -0.071483 -0.12036 0.11276 0.38127 
-0.45579 0.19474 -0.17092 0.16275 0.10472 
-0.39633 0.37853 0.041446 -0.05446 -0.11161 
-0.36661 0.26472 -0.017458 -0.080683 0.095527 
-0.56755 -0.33341 -0.014299 -0.29944 0.93919 
-0.53782 -0.35602 0.15655 0.18278 0.33624 
-0.50809 -0.20023 -0.10888 -0.16523 0.77204 
-0.82794 0.075 0.43488 0.22101 -0.44171 
-0.70903 -0.23594 0.033963 0.32196 0.21549 
-0.64958 -0.18069 -0.04462 0.20502 0.34772 
-0.59013 -0.013597 0.056137 0.025311 0.23132 
-0.73161 0.039176 -0.12871 0.068205 0.33684 
-0.70189 0.14869 -0.31826 0.0097985 0.47333 
-0.64243 -0.088676 0.10824 -0.2791 0.54698 
-0.61271 0.31112 0.19328 0.0048741 -0.23109 
-0.58298 0.023517 -0.21382 -0.22782 0.71767 
-0.8731 -0.087918 -0.12897 0.083227 0.46603 
-0.78392 0.15554 0.37618 -0.29921 0.03276 
-0.72447 0.024999 -0.3857 0.18634 0.51931 
-0.69474 -0.063603 -0.16585 0.20504 0.36569 
-0.66501 0.15697 -0.03338 -0.18379 0.35339 
-0.95513 0.22998 0.31303 0.077099 -0.322 
-0.83623 -0.39834 -0.073522 0.1917 0.64497 
-0.77677 0.22449 -0.11966 -0.33511 0.52029 
-0.74705 0.0052747 0.13477 -0.36239 0.51202 
-0.94799 0.13648 0.37296 -0.31466 0.086165 
-0.91826 -0.067449 0.032418 -0.2924 0.63936 
-0.85881 0.15962 -0.049952 -0.1281 0.33164 
-0.82908 -0.19992 -0.60279 0.23859 0.95296 
-0.79935 -0.043028 -0.083946 0.36198 0.12759 
-0.76963 0.092637 -0.030368 0.10804 0.16301 
-0.7399 -0.0010009 0.085484 0.063656 0.18236 
-1.0597 0.23762 -0.25579 -0.12703 0.47118 
-1.0003 0.071713 -0.034778 -0.050247 0.3446 
-0.85166 0.45887 -0.03776 -0.11717 -0.0018431 
-0.82194 0.15264 0.37689 0.12133 -0.33238 
-0.79221 0.037935 0.2142 0.46004 -0.35444 
-0.76248 0.12872 0.24587 -0.033012 -0.026248 
-1.1418 0.063569 0.037833 -0.091193 0.32288 
-1.0526 -0.19079 -0.48681 -0.058598 1.1131 
-1.0229 0.22766 0.27548 0.086305 -0.26562 
-0.93369 0.36508 0.41047 0.17869 -0.63908 
-0.87424 0.15059 0.060304 -0.16531 0.27562 
-0.84452 -0.36585 -0.019178 -0.30734 1.0401 
-1.1346 -0.036774 0.076855 -0.077586 0.38375 
-1.0752 0.1653 -0.13385 0.23331 0.10098 
-1.0455 0.077788 -0.46251 -0.11419 0.86135 
-1.0157 0.36155 0.43763 -0.41844 -0.10147 
-0.95628 0.43145 -0.12302 0.068335 -0.040178 
-0.92655 -0.018897 0.065033 -0.21787 0.50743 
-0.89682 0.38497 -0.044543 0.44383 -0.42177 
-1.1275 -0.16216 -0.10445 -0.16038 0.79177 
-1.068 -0.047494 0.12854 0.25165 0.042882 
-1.0086 0.35115 -0.16649 0.085139 0.082886 
-0.94913 0.20477 -0.040511 0.098314 0.094246 
-1.0906 -0.26785 0.091065 -0.17894 0.72413 
-1.1132 0.10318 -0.19327 -0.13531 0.59483 
-1.0835 -0.016112 -0.089547 -0.41181 0.86976 
-1.106 0.3511 -0.35478 -0.098618 0.47411 
-1.9691 0.13884 0.31452 -0.35909 -0.56451 
-2.0841 0.051644 0.010139 0.087427 -0.56266 
-2.0993 0.39326 -0.076557 0.2054 -0.93979 
-1.9144 -0.0067686 -0.22537 0.08426 -0.24091 
-1.8779 -0.14531 -0.12513 -0.48896 0.33875 
-1.7335 0.30617 0.21129 0.045718 -0.98561 
-2.1745 -0.16933 -0.30353 -0.010876 0.11742 
-1.9603 -0.22027 0.20421 0.077109 -0.43727 
-2.0115 -0.39781 -0.15238 0.3201 -0.095178 
-1.9677 -0.44659 -0.24865 -0.072173 0.42716 
-2.0385 0.29631 -0.0081712 -0.038517 -0.64103 
-1.7846 0.44603 -0.19821 -0.068389 -0.56805 
-1.8163 0.019871 -0.42346 0.10027 -0.030108 
-2.0408 0.24752 0.043671 -0.5094 -0.19037 
-1.913 -0.048642 0.029041 -0.32193 -0.028906 
-1.7415 -0.075245 0.056915 -0.042703 -0.28387 
-2.0038 -0.087917 0.16207 -0.15542 -0.27062 
-1.8299 -0.017959 -0.40163 -0.389 0.46822 
-1.8566 -0.22735 0.24591 -0.12316 -0.22949 
-1.9005 0.1728 0.027231 -0.3574 -0.20285 
-1.7852 -0.046439 0.18154 -0.030809 -0.42942 
-2.1243 0.034099 -0.020747 0.52406 -0.81296 
-1.9002 0.24081 -0.11825 0.21139 -0.63477 
-1.7226 0.25889 0.10785 -0.11416 -0.58323 
-2.1448 -0.24244 0.22129 0.023035 -0.29101 
-1.8885 -0.3883 0.32733 -0.49723 0.24159 
-1.9313 0.37823 0.40651 0.28087 -1.3738 
-2.1604 0.33362 0.14708 -0.081512 -0.71238 
-1.8519 0.012069 0.34462 0.018265 -0.66472 
-2.1568 0.038308 -0.45441 -0.27187 0.41998 
-1.6719 0.058573 0.086711 -0.17689 -0.25157 
-1.9027 -0.23176 0.19132 0.17041 -0.36956 
-2.089 0.51045 0.23486 -0.063014 -0.9822 
-1.5567 -0.061789 0.19141 -0.23444 -0.16338 
-1.8488 -0.12682 -0.06411 0.23558 -0.25738 
-1.706 -0.19499 0.5559 -0.2056 -0.41956 
-1.6389 0.45017 -0.0038409 -0.3329 -0.3951 
-1.874 -0.34596 -0.20606 -0.24015 0.58293 
-1.83 0.056935 -0.11347 0.096758 -0.24996 
-2.1177 -0.1905 0.15483 0.22161 -0.3785 
-1.6921 -0.20104 -0.27139 -0.025043 0.31418 
-1.7124 0.45155 -0.35228 -0.079131 -0.23922 
-1.8741 -0.039454 -0.085728 0.18607 -0.23723 
-1.5944 -0.067621 0.080346 0.21844 -0.40586 
-1.8994 0.24474 -0.083455 -0.26541 -0.11134 
-1.7574 0.31022 0.13441 0.24585 -0.87864 
-2.1614 0.0021978 -0.19031 0.059937 -0.032379 
-1.6249 0.40304 0.19178 -0.1737 -0.63662 
-1.653 -0.0199 0.17168 -0.20369 -0.1323 
-1.6534 0.042473 0.0023487 -0.0097267 -0.19565 
-1.8481 0.12341 0.00042453 0.057444 -0.33647 
-1.8462 0.12047 -0.10419 0.015422 -0.17902 
-1.8838 0.46052 -0.24411 -0.022493 -0.35312 
-1.6516 0.084789 -0.37102 -0.37555 0.51304 
-1.9027 0.281 0.021599 -0.28135 -0.18907 
-1.5327 -0.098492 -0.16554 -0.022325 0.17576 
-1.7056 0.031723 0.17531 -0.22253 -0.12844 
-1.6635 0.036809 -0.11225 0.42338 -0.42666 
-1.7665 0.69566 -0.078081 -0.32692 -0.4606 
-2.0509 0.17535 -0.077098 0.2537 -0.44191 
-1.8749 0.12345 0.12016 0.067465 -0.41487 
-1.4579 -0.050033 0.21409 0.022325 -0.28124 
-1.7779 -0.042498 -0.23572 0.099156 0.11661 
-1.8578 0.1569 -0.065727 -0.3742 0.17168 
-1.8293 0.013188 0.27406 -0.28315 -0.11058 
-1.8375 0.29586 0.31851 0.19538 -0.89654 
-1.7101 -0.022697 -0.3686 -0.18591 0.52238 
-1.8415 -0.06599 -0.39473 0.45863 0.0028564 
-1.7395 -0.15103 0.29326 -0.13286 -0.072864 
-1.787 -0.14973 0.08046 0.45162 -0.38832 
-1.8052 -0.014056 -0.35544 -0.16936 0.50684 
-1.7298 -0.0088198 -0.034113 0.30515 -0.27059 
-1.5226 -0.14526 0.47514 -0.17961 -0.20339 
-1.8287 -0.22737 0.12701 -0.22217 0.29413 
-1.9883 -0.18498 -0.4559 -0.41538 1.0453 
-1.8505 -0.081266 0.033985 -0.066512 0.10316 
-1.7075 -0.01236 0.15981 -0.1996 0.02731 
-1.669 0.24415 0.39335 -0.29536 -0.39563 
-1.761 -0.00070351 -0.48217 -0.0022898 0.51614 
-1.7664 0.096936 0.37847 -0.076061 -0.41566 
-1.5995 0.21373 0.18678 -0.11854 -0.29371 
-1.6226 -0.30356 -0.18055 -0.047681 0.58141 
-1.7169 0.077417 0.027483 0.27022 -0.33132 
-1.7394 -0.11876 -0.13761 -0.3729 0.65346 
-1.3138 0.21366 0.082629 0.26708 -0.5196 
-1.854 -0.13186 0.31236 0.075033 -0.20884 
-1.4387 -0.17186 -0.093456 -0.19842 0.51887 
-1.6221 0.018242 0.23972 0.14101 -0.34206 
-1.5754 -0.085187 -0.27954 -0.3126 0.73937 
-1.826 0.18437 0.086932 0.33903 -0.53093 
-1.9247 0.14611 0.20313 0.1983 -0.47557 
-1.5576 0.059318 0.14102 0.014289 -0.14146 
-1.7693 0.26178 -0.07506 0.20524 -0.30182 
-1.5463 0.26263 -0.3281 -0.04802 0.20356 
-1.2544 -0.062648 0.28124 -0.27974 0.1317 
-1.3758 0.16792 0.44003 -0.54819 -0.024829 
-1.6169 -0.058924 0.30343 0.035117 -0.17636 
-1.7611 -0.0053421 0.070462 -0.070301 0.11459 
-1.9497 0.086281 -0.18143 -0.72069 0.8911 
-1.5209 0.64612 -0.032075 0.12053 -0.63634 
-1.6813 0.49628 0.43439 -0.17625 -0.68454 
-1.6607 0.30121 0.17276 0.16355 -0.51262 
-1.4482 0.24214 0.031948 -0.14143 -0.013108 
-1.2881 0.20775 -0.12423 0.39949 -0.30939 
-1.4781 0.32289 -0.26767 -0.25137 0.32887 
-1.5097 0.080089 -0.15915 0.38531 -0.11221 
-1.4769 0.14301 0.026651 0.16187 -0.16055 
-1.193 0.21263 -0.068825 0.11469 -0.084853 
-1.5923 0.32935 0.50797 0.088091 -0.78312 
-1.6134 -0.085608 -0.15475 0.15113 0.30021 
-1.5794 -0.43516 -0.25604 0.20183 0.73687 
-1.2895 -0.10372 -0.050707 0.036329 0.3287 
-1.4387 -0.37211 -0.19474 0.24617 0.57605 
-1.4108 0.15277 -0.010575 0.097655 -0.03142 
-1.6854 0.183 -0.20642 -0.11346 0.34367 
-1.4316 0.50664 0.056489 -0.32697 -0.071965 
-1.2514 0.05538 0.12522 0.55991 -0.482 
-1.146 -0.021097 -0.38099 0.18409 0.48491 
-1.2548 0.016277 -0.017822 0.15181 0.10028 
-1.3542 0.2035 0.48349 -0.37142 -0.13253 
-1.627 0.44318 -0.18813 0.55656 -0.53939 
-1.1709 -0.19653 0.11519 0.16505 0.19243 
-1.5494 0.14498 0.039089 -0.023858 0.090356 
-1.2021 -0.24208 -0.028843 -0.047583 0.60109 
-1.29 0.22813 0.29341 -0.24652 -0.046133 
-1.1158 0.012881 -0.092716 0.10948 0.26277 
-1.6089 0.24701 0.14289 0.65682 -0.7357 
-1.5491 0.035777 0.26855 0.27082 -0.2784 
-1.3015 -0.15797 -0.53208 0.60232 0.46494 
 -1.4 -0.15849 0.47491 -0.1554 0.11948 
-1.2712 0.48867 0.21398 -0.17911 -0.26729 
-1.4173 -0.40768 0.10056 0.1973 0.46111 
-1.0701 0.34234 0.0073126 0.33477 -0.36054 
-1.6008 0.047794 -0.15874 -0.068132 0.50687 
-1.3591 0.27098 0.11609 -0.15977 0.072415 
-1.1823 -0.04737 -0.25719 0.17917 0.49337 
-1.2467 -0.1583 -0.18306 -0.087103 0.78684 
-1.2543 0.012916 0.29782 0.060369 -0.030437 
-1.5427 0.1057 0.028504 0.24888 -0.015965 
-1.164 0.32636 0.23899 -0.087871 -0.15262 
-1.2642 0.14275 -0.20276 0.25813 0.19027 
-0.90262 -0.38098 0.2533 0.09113 0.43017 
-1.4365 0.24271 -0.090392 0.036254 0.18408 
-1.3679 0.047452 0.12711 -0.14476 0.33774 
-1.2868 0.2342 0.033327 0.15273 -0.032943 
-1.2243 0.49512 0.075096 0.031207 -0.23542 
-1.1253 -0.41443 0.016515 0.59339 0.27702 
-1.2476 0.16397 -0.24762 -0.19526 0.67723 
-1.1856 -0.0597 -0.014313 0.03659 0.46109 
-1.5003 -0.1657 0.10832 0.22792 0.27346 
 1.28 0.27228 0.1204 -0.3075 -0.55525 
1.5264 0.65829 0.38813 0.11333 -1.6313 
1.4354 -0.040623 -0.15294 -0.14522 -0.074824 
1.156 -0.073008 -0.24061 0.13285 -0.20082 
1.2317 0.074684 -0.35771 0.3154 -0.39876 
1.2062 -0.031553 0.091508 -0.036104 -0.42433 
1.2632 -0.13201 0.14857 -0.20823 -0.21153 
1.2644 0.30032 0.17277 0.045802 -0.92671 
1.2946 0.24669 -0.30138 0.028072 -0.35023 
1.3122 0.0034208 0.015349 -0.26674 -0.14384 
1.3152 0.2961 -0.29741 -0.30606 -0.084791 
1.2698 0.1766 0.0067459 -0.20836 -0.36141 
1.2231 -0.07428 -0.022461 -0.2775 0.0061219 
1.3952 0.17046 -0.29312 0.15426 -0.36552 
1.3192 0.12034 -0.046668 -0.17233 -0.26136 
1.1666 -0.020034 -0.40571 0.17149 -0.049125 
1.2585 0.20212 -0.06546 0.052563 -0.52572 
1.1796 0.29041 0.062965 0.0015651 -0.70099 
1.3755 0.095367 0.11696 0.28636 -0.8088 
1.3792 0.15438 -0.16726 0.064428 -0.36159 
1.3366 0.23278 0.18323 -0.53667 -0.24822 
1.3442 -0.087349 -0.1288 0.0017464 -0.074864 
1.1652 0.2037 -0.12387 0.2485 -0.61286 
1.3501 -0.010615 -0.41587 0.12922 0.037828 
1.152 -0.67072 -0.16667 0.00413 0.60064 
1.3983 0.029314 0.31499 -0.4986 -0.17596 
1.4154 0.27942 -0.11877 0.067268 -0.50691 
1.4816 -0.035464 -0.073404 -0.28117 0.10988 
1.3459 0.31707 0.10647 -0.034447 -0.67687 
1.4761 -0.049612 0.19029 -0.1458 -0.26551 
1.3791 -0.025871 0.25701 0.090503 -0.57432 
1.4613 0.27399 -0.094983 -0.20877 -0.24038 
1.2559 -0.097933 -0.15621 0.2021 -0.15643 
1.4131 0.07158 0.034982 -0.12705 -0.22557 
1.5569 -0.2376 0.12352 -0.15223 0.039643 
1.3814 -0.11678 0.026619 0.11076 -0.22567 
1.3318 -0.23355 0.046729 -0.044311 0.027308 
 1.61 0.067874 0.25788 -0.20803 -0.3567 
1.4236 0.16401 0.057833 -0.47232 0.0020938 
1.3823 -0.10815 -0.14318 -0.014727 0.083078 
1.4473 0.43331 0.076729 -0.20078 -0.54465 
1.3796 -0.00058802 -0.17642 0.19147 -0.17631 
1.3101 -0.40277 -0.47775 -0.29412 1.0241 
1.4419 -0.20735 -0.34621 0.17977 0.24409 
1.4779 -0.24179 0.01916 0.0019348 0.068691 
1.1914 0.3599 0.058579 -0.22554 -0.3954 
1.6206 -0.13421 -0.0040413 -0.10435 0.088957 
1.3099 0.36795 0.096471 -0.03246 -0.61139 
1.703 -0.58756 0.17064 -0.2285 0.51489 
1.5254 -0.17205 -0.030595 0.15765 -0.06886 
1.5591 0.19568 0.63534 0.13854 -1.1345 
1.5672 0.24797 0.014934 -0.24964 -0.17337 
1.5727 0.30658 0.14699 -0.11803 -0.49056 
1.7299 -0.61381 0.17163 0.0060403 0.35297 
1.6557 0.26966 -0.075359 0.30739 -0.60174 
1.7041 -0.093923 -0.06665 -0.094283 0.15466 
1.3157 0.036723 -0.027588 -0.19303 0.072275 
1.4793 -0.10302 -0.18601 0.066847 0.15138 
1.6196 0.21603 -0.2007 -0.26963 0.14579 
1.4544 -0.2134 0.19744 0.32308 -0.35962 
1.626 -0.15082 -0.43741 0.17939 0.37859 
1.5114 -0.13426 0.0013175 -0.029341 0.10069 
1.6736 0.12135 0.32758 0.25035 -0.76718 
1.3374 -0.30332 -0.32295 0.057542 0.55127 
1.666 -0.48631 -0.36784 -0.06664 0.91404 
1.6457 0.36175 -0.19009 0.15489 -0.37418 
1.5461 -0.22678 0.029921 0.24238 -0.05444 
1.6671 0.10408 -0.14656 0.25176 -0.22424 
1.505 -0.24906 -0.060486 -0.087909 0.38231 
1.7204 -0.043203 -0.17879 0.20069 0.025114 
1.8168 0.10305 0.057881 0.26858 -0.43584 
1.4466 0.13417 -0.024785 -0.22806 0.084756 
1.5553 -0.11536 -0.086207 -0.42611 0.60418 
1.6729 -0.50008 -0.085964 0.11121 0.51976 
 1.71 0.01819 0.05654 -0.023627 -0.049831 
1.4226 -0.061394 0.27392 -0.24135 0.014867 
1.8404 0.076041 0.28495 0.24342 -0.58737 
1.688 -0.069086 -0.23675 -0.098577 0.43724 
1.7218 0.41367 -0.445 0.019478 0.03823 
1.5409 0.040116 -0.031141 -0.51108 0.50012 
1.5302 -0.16314 -0.2336 -0.013844 0.47241 
1.381 0.36193 0.12535 -0.18768 -0.29512 
1.3715 -0.084234 -0.16464 -0.0066333 0.32091 
1.5936 -0.039089 -0.21604 0.51359 -0.15069 
1.6474 0.089694 -0.1979 0.21348 -0.022228 
1.8138 0.37286 -0.20229 -0.54609 0.39241 
2.0271 0.15992 -0.15474 0.20802 -0.12571 
1.8747 -0.025684 0.38189 -0.064875 -0.23175 
1.8483 0.062487 0.3391 -0.028535 -0.30873 
1.6795 0.61972 -0.081796 -0.14714 -0.34425 
 1.52 0.20955 -0.12443 0.14902 -0.13277 
1.8439 -0.025536 -0.072804 0.18966 0.031043 
1.7153 -0.13072 0.12737 0.20333 -0.073993 
1.4326 -0.20673 -0.083898 -0.15061 0.56272 
1.8949 0.31829 0.086049 0.51236 -0.7839 
1.5993 -0.017552 -0.25142 -0.23601 0.62777 
1.7045 0.10241 0.20144 -0.44577 0.22592 
1.6314 0.30535 0.20747 -0.13024 -0.28365 
1.5927 -0.12961 0.13942 0.2072 -0.057533 
1.7584 0.1135 -0.3733 -0.012618 0.43122 
1.8498 -0.027994 -0.028585 0.32538 -0.087993 
1.7838 -0.45922 0.19399 -0.18405 0.61603 
1.7412 -0.1037 0.016019 -0.23395 0.47648 
  1.8 0.025333 0.11533 -0.040174 0.060779 
1.9338 -0.30074 0.23057 -0.18087 0.42301 
1.6177 0.13134 0.080796 0.21516 -0.24171 
1.6833 0.47696 0.68278 -0.016551 -1.0195 
